name,ra,dec,channel,x_pos,y_pos,scale,expected_flux,flux,sigma,unit
cx1714-3810,258.52393,-38.175251,1,407.94203475043906,437.9910782317833,134.19898252015133,1278.748554688892,680.8549636345846,96.62853740504927,uJy
cx1714-3810,258.52393,-38.175251,2,209.227770965903,448.91236402354195,30.328182550728688,287.70527094923267,184.03500256115498,41.89708607971313,uJy
cx1714-3810,258.52393,-38.175251,2,209.227770965903,451.74036402354193,30.328182550728688,287.70527094923267,253.7636758212686,218.90781427927382,uJy
cx1714-3810,258.52393,-38.175251,2,209.227770965903,454.5683640235419,30.328182550728688,287.70527094923267,1204.9518739651874,193.988023549753,uJy
cx1714-3810,258.52393,-38.175251,2,212.055770965903,448.91236402354195,30.328182550728688,287.70527094923267,192.3425881916881,34.327506241833404,uJy
cx1714-3810,258.52393,-38.175251,2,212.055770965903,451.74036402354193,30.328182550728688,287.70527094923267,269.8027841900975,75.78678053083978,uJy
cx1714-3810,258.52393,-38.175251,2,212.055770965903,454.5683640235419,30.328182550728688,287.70527094923267,439.13399693524843,325.5694835058473,uJy
cx1714-3810,258.52393,-38.175251,2,214.883770965903,448.91236402354195,30.328182550728688,287.70527094923267,32.85066521640719,27.682104488043116,uJy
cx1714-3810,258.52393,-38.175251,2,214.883770965903,451.74036402354193,30.328182550728688,287.70527094923267,147.50080993659353,44.80432589307907,uJy
cx1714-3810,258.52393,-38.175251,2,214.883770965903,454.5683640235419,30.328182550728688,287.70527094923267,40.516350839054596,81.8287012114602,uJy
cx1714-3810,258.52393,-38.175251,2,209.227770965903,448.91236402354195,55.867704698710746,529.9833938538497,370.1766604056001,41.895802576669865,uJy
cx1714-3810,258.52393,-38.175251,2,209.227770965903,451.74036402354193,55.867704698710746,529.9833938538497,442.5637583795548,218.86903489219512,uJy
cx1714-3810,258.52393,-38.175251,2,209.227770965903,454.5683640235419,55.867704698710746,529.9833938538497,1393.135967461652,193.99902242446072,uJy
cx1714-3810,258.52393,-38.175251,2,212.055770965903,448.91236402354195,55.867704698710746,529.9833938538497,376.82348360825785,34.32683965338462,uJy
cx1714-3810,258.52393,-38.175251,2,212.055770965903,451.74036402354193,55.867704698710746,529.9833938538497,460.0234724900172,75.85924112890827,uJy
cx1714-3810,258.52393,-38.175251,2,212.055770965903,454.5683640235419,55.867704698710746,529.9833938538497,625.7313169477821,325.6113372462941,uJy
cx1714-3810,258.52393,-38.175251,2,214.883770965903,448.91236402354195,55.867704698710746,529.9833938538497,222.21070980659727,27.85643636702567,uJy
cx1714-3810,258.52393,-38.175251,2,214.883770965903,451.74036402354193,55.867704698710746,529.9833938538497,339.73715813843165,44.809231421387594,uJy
cx1714-3810,258.52393,-38.175251,2,214.883770965903,454.5683640235419,55.867704698710746,529.9833938538497,224.70201494151954,81.81785650596254,uJy
cx1714-3810,258.52393,-38.175251,3,389.86618036077266,434.40874308336896,46.50856094209233,447.10772518875757,3.2742072259915997,122.58393322714686,uJy
cx1714-3810,258.52393,-38.175251,3,389.86618036077266,437.23674308336894,46.50856094209233,447.10772518875757,248.10554750029746,186.08325119771916,uJy
cx1714-3810,258.52393,-38.175251,3,389.86618036077266,440.0647430833689,46.50856094209233,447.10772518875757,495.3106902419044,172.52958108140257,uJy
cx1714-3810,258.52393,-38.175251,3,392.69418036077263,434.40874308336896,46.50856094209233,447.10772518875757,184.44758944150584,131.8346724355686,uJy
cx1714-3810,258.52393,-38.175251,3,392.69418036077263,437.23674308336894,46.50856094209233,447.10772518875757,216.5449963390768,116.90421370728527,uJy
cx1714-3810,258.52393,-38.175251,3,392.69418036077263,440.0647430833689,46.50856094209233,447.10772518875757,433.7296846504645,176.64332100232394,uJy
cx1714-3810,258.52393,-38.175251,3,395.5221803607726,434.40874308336896,46.50856094209233,447.10772518875757,956.3591843248644,100.87030328595993,uJy
cx1714-3810,258.52393,-38.175251,3,395.5221803607726,437.23674308336894,46.50856094209233,447.10772518875757,353.0342920279412,105.04271306752554,uJy
cx1714-3810,258.52393,-38.175251,3,395.5221803607726,440.0647430833689,46.50856094209233,447.10772518875757,-5.224802552665025,101.30228505834252,uJy
cx1714-3810,258.52393,-38.175251,3,389.86618036077266,434.40874308336896,85.67366489332798,823.619493768764,247.61167124541478,122.45078247074396,uJy
cx1714-3810,258.52393,-38.175251,3,389.86618036077266,437.23674308336894,85.67366489332798,823.619493768764,470.69518270848846,185.4954423602142,uJy
cx1714-3810,258.52393,-38.175251,3,389.86618036077266,440.0647430833689,85.67366489332798,823.619493768764,690.1953873428766,172.30703920336762,uJy
cx1714-3810,258.52393,-38.175251,3,392.69418036077263,434.40874308336896,85.67366489332798,823.619493768764,416.80177711996436,131.96550963408697,uJy
cx1714-3810,258.52393,-38.175251,3,392.69418036077263,437.23674308336894,85.67366489332798,823.619493768764,442.0254848635033,116.32814228718628,uJy
cx1714-3810,258.52393,-38.175251,3,392.69418036077263,440.0647430833689,85.67366489332798,823.619493768764,645.1195762159674,176.43388784034792,uJy
cx1714-3810,258.52393,-38.175251,3,395.5221803607726,434.40874308336896,85.67366489332798,823.619493768764,1181.683280814872,101.20443747972377,uJy
cx1714-3810,258.52393,-38.175251,3,395.5221803607726,437.23674308336894,85.67366489332798,823.619493768764,588.2610895414987,105.18293191992723,uJy
cx1714-3810,258.52393,-38.175251,3,395.5221803607726,440.0647430833689,85.67366489332798,823.619493768764,209.17296380087288,101.3489500302111,uJy
cx1714-3810,258.52393,-38.175251,4,209.37792197946456,445.991113891241,95.97844931933322,992.5966456621328,650.2151200718761,315.2622887889484,uJy
cx1714-3810,258.52393,-38.175251,4,209.37792197946456,448.819113891241,95.97844931933322,992.5966456621328,93.47075527568535,314.55260566078897,uJy
